date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2014-08-29,4,6.0,2.5,3250,12000,1.0,0,1.0,3,8,1800.0,1450.0,1966,0.0,98115,47.783318036509506,-117.1496713444015,3490.0,10320
2015-01-14,3,3.0,2.75,2730,11936,2.0,0,2.0,3,8,1530.0,1200.0,1978,0.0,98034,47.648983970048505,-116.50878700120201,2810.0,12333
2015-05-12,3,3.0,1.0,810,4600,1.0,0,0.0,3,6,810.0,0.0,1918,0.0,98144,47.45601068679815,-120.18693487997496,1520.0,4800
2014-10-01,2,3.0,1.0,1740,5247,1.0,0,0.0,3,7,1270.0,470.0,1947,0.0,98168,47.16487819825365,-117.18600403008962,1070.0,5636
2014-09-22,4,4.0,2.25,2380,16236,1.0,0,0.0,3,7,1540.0,840.0,1961,0.0,98008,47.737269696154726,-117.4691062200331,2230.0,8925
2015-02-20,2,4.0,1.0,1540,8400,1.0,0,0.0,3,7,770.0,770.0,1971,0.0,98058,47.505686747558116,-119.08830120375988,1520.0,9891
2014-11-15,4,4.0,1.75,2340,9100,1.0,0,0.0,3,8,1610.0,730.0,1975,0.0,98052,47.862668165053364,-119.26414761316882,2470.0,11000
2014-07-28,3,4.0,2.75,2710,45963,2.0,0,0.0,3,9,2710.0,0.0,1995,0.0,98045,47.390744497321464,-117.27974228299337,2710.0,33955
2014-09-23,1,3.0,1.75,1310,18400,1.0,0,0.0,3,7,870.0,440.0,1954,0.0,98168,47.26606403836515,-117.17151046673132,1840.0,10790
2014-08-06,3,3.0,1.75,1390,9585,1.0,0,0.0,4,7,1390.0,0.0,1973,0.0,98133,47.50227321297715,-117.72977036104156,1240.0,8188
2015-03-17,3,4.0,2.5,2201,9542,2.0,0,0.0,3,8,2201.0,0.0,2006,0.0,98198,47.57353442259461,-118.76457873996672,1990.0,9542
2014-09-18,4,3.0,2.25,1960,10385,1.0,0,0.0,3,8,1960.0,0.0,1988,0.0,98008,47.42734409629418,-117.0607402214843,2800.0,12632
2015-01-08,3,4.0,2.5,2560,5800,2.0,0,0.0,3,9,2560.0,0.0,2005,0.0,98038,47.562442929427526,-118.14950192718979,3040.0,5800
2014-09-22,3,3.0,1.75,1410,15210,1.0,0,0.0,3,7,1410.0,0.0,1950,2014.0,98166,47.753471685039045,-118.71319787375296,1970.0,16290
2014-08-29,4,3.0,2.0,2870,6360,1.5,0,1.0,4,8,1790.0,1080.0,1946,0.0,98115,47.953711270945156,-119.7279360298362,2310.0,6466
2015-04-03,3,4.0,2.5,2620,9359,2.0,0,0.0,3,9,2620.0,0.0,1987,0.0,98058,47.40466392143263,-119.2025401238157,2580.0,7433
2014-07-14,4,5.0,3.0,2970,10335,2.0,0,0.0,3,9,2970.0,0.0,2000,0.0,98075,47.79478350925759,-119.41918525997822,2970.0,10335
2014-12-22,4,5.0,2.25,3700,7207,1.0,0,1.0,5,8,1850.0,1850.0,1970,0.0,98177,47.72369686137662,-116.93551318628998,2340.0,7900
2015-02-28,2,4.0,2.5,1252,25002,1.0,0,0.0,3,8,992.0,260.0,1996,0.0,98001,47.8207565030965,-119.5548566504982,1860.0,25002
2015-03-19,2,4.0,1.5,1240,8158,1.0,0,0.0,4,7,1110.0,130.0,1961,0.0,98198,47.50226437192456,-118.07138341223964,1520.0,8147
2015-02-06,4,3.0,2.5,2160,3920,2.0,0,0.0,3,9,2160.0,0.0,2014,0.0,98116,47.25112354169968,-119.61235551279856,1500.0,4920
2014-07-24,2,3.0,2.5,2040,4348,2.0,0,0.0,4,8,2040.0,0.0,2006,0.0,98038,47.15022939659771,-118.08570640977831,2380.0,4348
2015-01-29,3,3.0,2.5,2350,4456,2.0,0,0.0,3,7,2350.0,0.0,2004,0.0,98065,47.50301342574309,-117.20360011764534,2350.0,4456
2014-10-10,3,2.0,2.0,1520,5010,1.0,0,0.0,3,7,1520.0,0.0,1999,0.0,98117,47.59113065886598,-118.31116620779363,1110.0,5040
2015-03-11,1,3.0,1.0,1350,9680,1.0,0,0.0,4,7,820.0,530.0,1959,0.0,98023,47.616701703976744,-118.76427536120458,1320.0,9225
2015-04-07,4,4.0,3.5,3950,9600,2.0,0,0.0,3,10,3950.0,0.0,1998,0.0,98075,47.60912874922153,-117.9837107080588,3110.0,10213
2014-07-21,3,3.0,2.5,1990,4040,1.5,0,0.0,5,8,1390.0,600.0,1926,0.0,98103,47.70211987125202,-118.47498196408813,1180.0,3030
2014-06-30,3,3.0,1.75,1300,7030,1.0,0,0.0,3,7,1300.0,0.0,1968,0.0,98034,47.57078431570818,-118.07005063614588,1450.0,7650
2014-07-16,4,3.0,1.75,2340,6750,1.5,0,0.0,5,7,1620.0,720.0,1914,0.0,98103,47.733129821538725,-118.53046452643805,1410.0,3388
2015-04-28,3,3.0,2.5,2160,6288,2.0,0,0.0,3,8,2160.0,0.0,1996,0.0,98133,48.095732238416396,-117.8025973900068,1830.0,7600
2014-09-23,4,3.0,2.75,2770,10000,1.0,0,1.0,5,8,1640.0,1130.0,1962,0.0,98033,47.73797885489194,-118.69884342488493,2450.0,10000
2014-05-21,1,4.0,2.0,2030,8120,2.0,0,0.0,3,7,2030.0,0.0,1950,0.0,98178,47.53222777122997,-118.14492683157059,1520.0,9440
2015-02-18,4,3.0,1.0,1440,13824,1.0,0,0.0,4,7,1440.0,0.0,1957,0.0,98040,47.83571102489338,-117.10277160195317,2540.0,12092
2015-04-03,2,5.0,1.75,1730,10368,1.0,0,0.0,5,7,1010.0,720.0,1963,0.0,98059,47.519996922202644,-118.2942550052503,1730.0,7728
2014-08-05,5,5.0,3.5,4510,16305,2.0,0,0.0,3,10,2820.0,1690.0,2003,0.0,98074,47.87172308535306,-117.86975292886773,4330.0,18741
2015-02-18,3,3.0,2.5,2100,7600,1.0,0,0.0,4,7,1450.0,650.0,1980,0.0,98052,47.8936518485379,-117.60586665151276,2010.0,7600
2014-11-18,3,3.0,2.5,1800,5372,2.0,0,0.0,3,8,1800.0,0.0,1987,0.0,98034,47.65902822689206,-118.65470060295715,1650.0,6014
2014-05-15,1,3.0,1.0,1090,8520,1.0,0,0.0,3,7,1090.0,0.0,1967,0.0,98003,47.44189397367851,-118.1711364188322,1190.0,8520
2015-04-29,1,3.0,1.5,1010,10000,1.0,0,0.0,4,7,1010.0,0.0,1973,0.0,98003,47.143584572325814,-118.65349887776735,2420.0,34637
2014-08-01,3,3.0,3.5,2270,4088,2.0,0,0.0,3,8,1880.0,390.0,1996,0.0,98136,47.373032607842006,-117.20949496114454,1760.0,5425
2014-09-24,2,3.0,2.5,1730,5799,2.0,0,0.0,4,7,1730.0,0.0,1987,0.0,98030,47.499260430702314,-118.92643386840355,1710.0,6490
2015-03-09,4,4.0,2.5,2480,15411,2.0,0,2.0,3,8,2480.0,0.0,1994,0.0,98059,47.517425941273565,-118.10560299113615,2940.0,14679
2014-06-01,5,4.0,3.5,3480,7232,2.0,0,0.0,3,9,2580.0,900.0,1926,2010.0,98144,47.5981326297995,-119.2269207498055,2380.0,5642
2014-12-03,3,4.0,2.0,1720,2410,1.0,0,0.0,3,7,970.0,750.0,1930,2006.0,98106,47.392222403714406,-119.590940345675,1160.0,1404
2014-09-09,2,3.0,1.75,1570,6975,1.0,0,0.0,3,7,1040.0,530.0,1979,0.0,98126,47.405916515104295,-119.61793302153411,1280.0,7813
2014-10-31,3,2.0,1.0,840,8100,1.0,0,0.0,4,7,840.0,0.0,1948,0.0,98177,47.84215197773842,-118.50699685747908,1100.0,8220
2014-06-26,4,2.0,1.75,1950,10766,1.0,0,3.0,4,6,1160.0,790.0,1952,0.0,98166,47.64371036819394,-117.18053540782087,1780.0,11721
2015-04-29,4,4.0,2.5,1980,6568,2.0,0,0.0,3,8,1980.0,0.0,2004,0.0,98052,48.0635687497869,-117.7049867376475,2310.0,6496
2014-09-09,2,2.0,1.0,1260,4800,1.0,0,0.0,3,6,1100.0,160.0,1947,0.0,98126,47.225027798058214,-119.52229979138744,1260.0,2435
2014-08-25,4,4.0,2.5,2120,10841,1.0,0,0.0,4,8,1500.0,620.0,1979,0.0,98006,47.97713026126679,-119.02834748769631,3130.0,10950
2014-10-17,1,3.0,1.75,1360,10573,1.0,0,0.0,4,7,1360.0,0.0,1984,0.0,98023,47.51577718477349,-118.5673183401568,1580.0,8280
2015-01-02,5,4.0,3.5,3100,2261,2.0,0,2.0,3,9,2250.0,850.0,1981,0.0,98033,47.60778229983047,-119.23015552425389,2660.0,2000
2015-05-04,4,2.0,2.0,2370,155130,1.0,0,0.0,3,7,2370.0,0.0,1970,0.0,98019,47.92366809686738,-117.60138401973093,1860.0,14475
2014-06-18,4,4.0,1.75,1980,10800,1.0,0,0.0,5,6,990.0,990.0,1948,0.0,98040,47.42812766218769,-119.00920843988337,2180.0,10800
2014-12-26,3,5.0,1.75,3700,9140,1.0,0,0.0,3,8,1850.0,1850.0,1957,0.0,98178,47.58082063958618,-118.14419028009016,2190.0,6720
2014-07-01,2,4.0,2.5,1970,6600,2.0,0,0.0,3,7,1970.0,0.0,1987,0.0,98030,47.4666442067506,-116.397738564606,1970.0,7682
2014-05-23,3,3.0,1.0,1280,2580,1.5,0,0.0,3,8,1280.0,0.0,1910,2014.0,98115,47.40819742602808,-117.4900368589197,1410.0,3150
2015-03-05,3,4.0,3.0,2740,10925,1.0,0,0.0,3,8,1670.0,1070.0,1980,0.0,98058,47.67683661555769,-117.15478414342384,2330.0,9940
2014-12-01,3,3.0,2.75,2020,9505,1.0,0,0.0,3,7,1260.0,760.0,1969,0.0,98011,47.54074339402764,-117.15911438599908,2080.0,11901
2014-06-03,3,3.0,2.5,2190,4882,2.0,0,0.0,3,9,2190.0,0.0,1999,0.0,98155,47.99345271243729,-117.12987529595573,2190.0,7055
2015-02-12,1,5.0,1.75,1680,8400,1.0,0,0.0,4,7,1680.0,0.0,1979,0.0,98003,47.40706353241347,-118.61261346874204,1800.0,8550
2015-03-20,5,4.0,3.5,3915,6364,2.0,0,0.0,3,9,3915.0,0.0,2014,0.0,98053,47.82826919527335,-117.02961819789809,3830.0,6507
2014-09-29,4,5.0,2.0,1720,9972,1.0,0,0.0,4,8,1720.0,0.0,1951,0.0,98004,47.30707134314879,-117.69107700863579,2700.0,9023
2015-01-22,1,2.0,1.0,670,4500,1.0,0,0.0,3,5,670.0,0.0,1905,0.0,98108,47.5218172997165,-117.0490994275236,1210.0,4500
2014-09-18,5,4.0,1.75,2440,11793,1.0,0,4.0,3,8,1420.0,1020.0,1950,0.0,98115,47.77702388936653,-116.120193277132,2500.0,8028
2014-09-18,4,4.0,1.0,1680,4087,1.5,0,0.0,3,7,1680.0,0.0,1911,0.0,98103,47.43174298422736,-119.20857804356098,1740.0,3745
2014-11-10,5,5.0,3.75,3290,6480,2.0,0,0.0,5,10,2190.0,1100.0,1938,0.0,98199,47.57863578230794,-118.53121346767985,2010.0,7639
2014-09-11,1,3.0,2.5,2120,6840,1.0,0,0.0,3,7,1220.0,900.0,1984,0.0,98092,47.1995315797596,-117.65098111756508,1820.0,8200
2015-03-13,3,3.0,2.5,2340,4273,2.0,0,0.0,3,7,2340.0,0.0,2002,0.0,98065,47.40202030622426,-118.28520785714078,2400.0,4624
2015-04-10,3,3.0,2.0,1180,1800,2.0,0,2.0,3,8,1180.0,0.0,1994,0.0,98122,47.68359157757978,-117.9246909962007,1500.0,1948
2014-09-04,4,6.0,2.5,3760,12978,1.0,0,0.0,3,9,2360.0,1400.0,1967,0.0,98117,47.604825354417954,-117.84332015462246,2300.0,7362
2014-11-11,2,3.0,2.5,1480,7200,2.0,0,0.0,5,7,1480.0,0.0,1995,0.0,98010,46.98968146040232,-116.81246289195916,1350.0,7200
2015-01-20,4,3.0,2.75,3060,13554,2.0,0,0.0,3,10,3060.0,0.0,1984,0.0,98006,47.49982430460659,-117.97642892176472,3060.0,11455
2015-03-05,4,4.0,3.5,3070,4440,2.0,0,0.0,3,9,2030.0,1040.0,1922,2007.0,98116,47.72296432734805,-117.65798125866024,1780.0,4800
2015-04-01,1,3.0,1.0,1170,7560,1.0,0,0.0,3,6,1170.0,0.0,1958,0.0,98058,47.278236690289354,-118.22294630960438,1170.0,7560
2014-06-09,2,3.0,2.25,2210,8000,2.0,0,0.0,4,8,2210.0,0.0,1969,0.0,98023,47.31237193297354,-119.09017857053398,1990.0,8000
2014-09-19,1,4.0,2.0,1440,7641,1.0,0,0.0,4,5,1440.0,0.0,1943,0.0,98056,47.58325209294078,-118.89027642210176,1440.0,7750
2014-07-31,3,4.0,1.75,1980,7350,1.0,0,0.0,3,7,1430.0,550.0,1973,0.0,98034,47.58003325225896,-118.90092210688069,1870.0,7920
2015-03-25,4,4.0,2.75,2060,21344,1.0,0,0.0,2,8,1460.0,600.0,1978,0.0,98005,47.56971839229796,-118.89666251369438,2060.0,16088
2014-11-03,4,3.0,2.25,2420,5304,1.5,0,0.0,5,7,1640.0,780.0,1947,0.0,98115,47.54444165073185,-118.55324908459629,1560.0,5304
2014-11-11,5,3.0,3.25,3440,4080,2.0,0,0.0,3,9,2560.0,880.0,2005,0.0,98105,47.863046336669775,-119.45542668958194,3110.0,4080
2014-12-01,3,3.0,1.75,1600,16510,1.0,0,0.0,3,8,1600.0,0.0,1984,0.0,98052,47.25690101109175,-119.17354511719627,1510.0,10407
2015-05-12,2,4.0,1.75,2250,16000,1.0,0,0.0,3,8,1450.0,800.0,1957,0.0,98023,47.248890052853056,-117.14654897971364,1930.0,16000
2014-05-23,3,2.0,1.0,1680,6500,1.0,0,0.0,4,7,1140.0,540.0,1941,0.0,98136,47.58955130838336,-116.2840630654854,1610.0,6500
2014-07-14,3,3.0,1.0,1140,5395,1.0,0,0.0,4,7,1010.0,130.0,1909,0.0,98115,47.70898289038003,-116.75357949040102,1700.0,5376
2014-11-20,3,3.0,1.75,1430,10574,2.0,0,0.0,3,7,1430.0,0.0,1981,0.0,98011,47.788643601109314,-119.120766153027,1900.0,10450
2015-03-20,3,3.0,1.0,1440,7107,1.0,0,0.0,4,7,1000.0,440.0,1980,0.0,98052,47.81488525584938,-117.36429928113786,1540.0,7140
2015-01-28,2,3.0,1.0,1670,5200,1.0,0,0.0,5,7,1030.0,640.0,1977,0.0,98042,47.800884078755,-118.54797062832888,1620.0,6696
2014-10-31,5,4.0,4.5,3080,10550,2.0,0,3.0,3,8,1940.0,1140.0,1976,2007.0,98040,47.31724647316467,-117.93810835948759,2780.0,10550
2015-02-10,3,5.0,3.25,4300,50405,2.0,0,0.0,3,8,3220.0,1080.0,1972,0.0,98027,47.3085501550127,-117.98044579101824,2680.0,41684
2014-10-20,4,4.0,3.5,3010,174240,2.0,0,0.0,3,9,3010.0,0.0,2004,0.0,98045,47.50065703073947,-116.1849511409195,2720.0,247856
2014-06-09,2,4.0,1.75,1920,7665,1.0,0,0.0,4,8,1500.0,420.0,1975,0.0,98058,47.33725803403284,-118.79481482201695,2100.0,7344
2014-11-03,3,3.0,2.5,1400,4400,1.0,0,0.0,3,7,1400.0,0.0,1930,2014.0,98106,47.70887077497306,-118.45275967158798,1060.0,4400
2014-11-20,3,5.0,2.0,2280,3600,2.0,0,0.0,3,7,2280.0,0.0,1992,0.0,98122,47.64244875956229,-119.61440095554228,1740.0,1800
2014-07-21,4,6.0,2.5,3880,5700,2.0,0,0.0,3,7,3880.0,0.0,2003,0.0,98053,47.5408614819688,-119.58510747055672,2620.0,5070
2014-09-23,3,4.0,3.0,1670,1189,3.0,0,0.0,3,8,1427.0,243.0,2000,0.0,98122,47.91186487001129,-118.15241035851507,1700.0,1401
2014-07-29,4,4.0,2.5,3400,6742,2.0,0,0.0,3,9,3400.0,0.0,2004,0.0,98052,47.43543168782001,-116.84184731108736,2970.0,6909
2015-01-27,5,4.0,3.5,4870,39190,2.0,0,0.0,3,12,4870.0,0.0,1995,0.0,98006,47.75685391923321,-118.06225715973709,5000.0,33880
2014-11-05,5,4.0,3.25,4030,57499,2.0,0,0.0,3,9,4030.0,0.0,2002,0.0,98053,47.890369894820644,-118.17006847257973,3470.0,57499
2014-12-01,3,2.0,1.0,1130,5413,1.0,0,0.0,3,7,880.0,250.0,1939,0.0,98115,47.89624339900433,-118.48986691745104,1250.0,5413
2015-04-24,3,3.0,1.75,1510,7700,1.0,0,0.0,3,7,1510.0,0.0,1968,0.0,98034,47.95884193562042,-116.95848205195342,1440.0,7416
2014-07-08,4,4.0,3.5,3110,108464,2.0,0,2.0,4,8,3110.0,0.0,1979,0.0,98075,47.201834195276795,-118.25171642219507,2340.0,4938
2014-09-08,3,3.0,2.25,1630,10500,1.0,0,0.0,3,7,1100.0,530.0,1974,0.0,98034,47.916842260238994,-116.96046866316023,1640.0,9794
2014-06-16,4,3.0,1.75,1990,5560,1.0,0,0.0,4,7,1100.0,890.0,1939,0.0,98105,47.91701579542489,-116.68578635411212,1460.0,3706
2015-04-07,3,4.0,2.75,2250,14149,2.0,0,0.0,3,9,2250.0,0.0,1992,0.0,98019,47.64210008854821,-117.50220436865985,2450.0,14027
2014-05-29,2,2.0,1.0,900,423838,1.0,0,2.0,5,6,900.0,0.0,1925,0.0,98022,47.095307520844486,-118.68880581925266,1810.0,94960
2015-04-08,2,4.0,2.25,2360,6260,2.0,0,0.0,3,7,2360.0,0.0,1998,0.0,98038,47.548254571099974,-119.24810777341452,2144.0,6773
2014-07-12,2,3.0,2.25,1530,4580,2.0,0,0.0,3,7,1530.0,0.0,2011,0.0,98019,48.28492733326106,-117.22616189668352,2110.0,4094
2015-05-05,3,3.0,1.75,2040,5000,1.5,0,0.0,3,7,1780.0,260.0,1924,0.0,98115,47.53915458595374,-116.55232535577456,1690.0,5000
2015-02-02,2,3.0,2.25,1840,9781,2.0,0,0.0,3,7,1840.0,0.0,1989,0.0,98019,47.614092601878774,-118.94950400698072,1490.0,10101
2014-11-07,3,4.0,1.75,2720,7810,1.0,0,0.0,3,8,1510.0,1210.0,1952,0.0,98115,47.64862828779025,-117.52826975633593,2120.0,7315
2015-02-17,1,2.0,1.75,1090,1950,1.0,0,0.0,4,8,1090.0,0.0,1982,0.0,98198,47.39579163607237,-118.220963526463,1360.0,3426
2014-07-08,5,4.0,3.75,4740,126759,2.0,0,0.0,4,10,4740.0,0.0,1991,0.0,98027,47.37372860632175,-118.6173305259843,3060.0,118047
2014-05-08,3,3.0,2.5,1960,8000,1.0,0,0.0,4,7,1290.0,670.0,1977,0.0,98034,47.850991687816936,-117.38473666476631,1960.0,8000
2014-06-20,3,3.0,2.0,1430,3480,1.0,0,0.0,3,7,980.0,450.0,1947,0.0,98103,47.266188132442124,-117.0321298800866,1450.0,4650
2014-12-03,3,3.0,2.25,2510,43995,2.0,0,0.0,3,8,2510.0,0.0,1981,0.0,98027,47.604974267179614,-116.7603498353574,2470.0,48351
2014-12-04,1,3.0,1.75,1420,6980,1.0,0,0.0,5,7,820.0,600.0,1980,0.0,98023,47.35797304754198,-120.20476502794699,1470.0,7319
2014-09-02,4,3.0,2.25,2680,175982,1.0,0,0.0,3,9,2680.0,0.0,2004,0.0,98038,47.478230469886284,-117.54355782517969,3170.0,215186
2015-03-04,1,3.0,1.0,1220,9600,1.0,0,0.0,5,7,1220.0,0.0,1958,0.0,98001,47.34052352691355,-117.85632099149963,1310.0,9600
2015-04-08,2,3.0,1.75,1580,19998,1.0,0,0.0,4,7,1580.0,0.0,1968,0.0,98010,47.21303843817338,-118.89776405699101,1860.0,19998
2015-04-23,3,4.0,1.75,1820,6000,1.0,0,0.0,3,7,930.0,890.0,1942,0.0,98115,48.01521200142026,-118.54819563850693,1590.0,6000
2014-06-05,4,3.0,3.5,3590,6402,2.0,0,0.0,3,10,3590.0,0.0,1999,0.0,98074,47.634455342790176,-117.69383888724542,3230.0,7305
2014-12-01,1,3.0,1.0,1960,9583,2.0,0,0.0,2,5,1960.0,0.0,1908,0.0,98056,47.31128124674552,-119.68461922679873,1850.0,8324
2015-03-03,3,4.0,2.0,2030,4033,2.0,0,0.0,4,7,1630.0,400.0,1925,0.0,98133,47.46608795426203,-116.44344608853731,1350.0,1340
2015-02-02,5,5.0,3.25,5370,14091,2.0,0,0.0,3,10,3850.0,1520.0,1918,2008.0,98004,47.42447226560039,-117.38460055606468,2410.0,12047
2014-07-24,4,5.0,2.5,2670,14455,2.0,0,0.0,5,9,2670.0,0.0,1958,0.0,98155,47.94107638551205,-118.82532531372922,1810.0,14455
2014-09-11,2,4.0,2.25,2130,9600,1.0,0,0.0,4,7,2130.0,0.0,1966,0.0,98031,47.373772262622154,-117.9872509239063,1710.0,9600
2014-07-25,4,3.0,2.5,2550,4954,1.5,0,0.0,4,7,1850.0,700.0,1924,0.0,98144,47.368874553387776,-119.4055329234228,1700.0,4954
2014-08-29,4,4.0,2.75,3630,15405,1.0,0,2.0,4,8,1850.0,1780.0,1968,0.0,98040,47.71625639546385,-115.96380254006618,3380.0,11184
2014-08-05,3,3.0,1.5,1690,9708,1.5,0,0.0,5,7,1690.0,0.0,1954,0.0,98006,47.67986233520534,-117.97619076323757,1570.0,9858
2014-12-12,4,3.0,3.5,2350,10739,1.0,0,2.0,5,7,1340.0,1010.0,1940,0.0,98125,47.93639737165614,-116.8663825498457,2580.0,11026
2014-10-07,3,3.0,3.5,1420,1217,2.0,0,0.0,3,8,1180.0,240.0,2003,0.0,98115,47.66693636499289,-119.84448738055671,1494.0,1264
2015-02-11,3,3.0,2.25,1570,7187,1.0,0,0.0,4,8,1170.0,400.0,1980,0.0,98133,47.575139948024685,-116.9904067359797,1660.0,8775
2014-06-12,3,3.0,1.75,1600,19200,1.0,0,0.0,4,7,1600.0,0.0,1967,0.0,98034,47.82471569105518,-119.4537351275398,2010.0,14850
2014-09-02,4,5.0,3.5,2790,16952,2.0,0,2.0,3,10,1970.0,820.0,1991,0.0,98166,47.58753729900942,-117.51140789073,2980.0,17281
2014-11-14,3,3.0,1.75,1300,9600,1.0,0,0.0,4,7,1300.0,0.0,1969,0.0,98052,47.438819116110935,-117.62488390140564,2070.0,9775
2014-09-15,4,4.0,1.0,2520,5500,1.5,0,0.0,5,8,1820.0,700.0,1912,0.0,98144,47.526343728681724,-118.4311668518403,2350.0,5000
2014-08-15,4,4.0,2.5,2990,9643,2.0,0,0.0,3,9,2990.0,0.0,2003,0.0,98074,47.85173771565147,-118.29720970358903,2990.0,8666
2014-11-11,5,5.0,1.75,1910,5640,2.0,0,0.0,4,9,1910.0,0.0,1906,0.0,98112,47.410599711291034,-118.20057449558482,2050.0,5400
2014-05-24,3,3.0,1.0,1370,3000,1.5,0,0.0,3,7,1370.0,0.0,1924,0.0,98103,47.581761246285026,-118.09855106739309,1510.0,2151
2014-07-10,2,4.0,1.0,1170,8147,1.5,0,0.0,3,6,1170.0,0.0,1959,0.0,98125,47.71914890518397,-118.65579536996735,1260.0,8147
2014-11-01,2,3.0,2.5,1250,864,3.0,0,0.0,3,8,1250.0,0.0,2004,0.0,98115,47.81067798337338,-118.70260129936621,1330.0,2298
2014-07-30,2,3.0,2.0,1380,8536,2.0,0,0.0,4,7,1380.0,0.0,1955,0.0,98148,47.30530504941957,-117.50071569323568,1260.0,8750
2014-07-09,4,3.0,1.0,1410,7200,2.0,0,0.0,4,6,1410.0,0.0,1901,0.0,98144,47.47253812928457,-119.0249966279037,1640.0,7200
2014-11-04,2,1.0,1.0,520,5600,1.0,0,0.0,3,6,520.0,0.0,1918,0.0,98116,47.748731090843975,-118.84194846165896,1030.0,5265
2015-03-11,5,4.0,3.5,3500,4080,2.0,0,2.0,3,9,2590.0,910.0,2004,0.0,98115,47.42922329852448,-117.28637488789587,2430.0,5100
2015-01-28,2,3.0,1.75,2240,9200,1.0,0,0.0,4,7,1440.0,800.0,1968,0.0,98001,47.61078235130871,-118.19314070029655,1740.0,9600
2015-03-10,4,4.0,2.5,3130,60467,2.0,0,0.0,3,9,3130.0,0.0,1996,0.0,98014,47.539140439733146,-119.21766967392368,2780.0,44224
2014-06-26,2,3.0,2.0,1470,20000,1.0,0,0.0,4,7,1470.0,0.0,1968,0.0,98002,47.142733354288254,-117.90946703583126,1390.0,30056
2014-07-17,2,3.0,3.0,1430,1249,3.0,0,0.0,3,8,1430.0,0.0,2003,0.0,98103,47.88125636982725,-115.81635333522725,1020.0,1112
2014-09-02,2,4.0,2.75,2170,9658,1.5,0,0.0,3,7,2170.0,0.0,1966,0.0,98030,47.332044717670726,-117.8790212484268,1490.0,9731
2014-07-25,4,4.0,2.5,2490,40608,2.0,0,0.0,3,9,2490.0,0.0,1997,0.0,98053,47.56875813383415,-116.99247120491428,3170.0,45441
2015-04-23,3,3.0,1.75,1710,5000,1.0,0,0.0,4,7,1110.0,600.0,1944,0.0,98107,47.49094103332183,-118.88289120118202,920.0,5000
2014-07-08,3,4.0,2.5,2130,35752,1.0,0,0.0,3,8,1490.0,640.0,1980,0.0,98075,47.62989058091497,-117.69816126666204,3030.0,34000
2015-04-29,1,3.0,1.0,940,9272,1.0,0,0.0,3,7,940.0,0.0,1954,0.0,98148,47.539538912017576,-116.9965131748155,1270.0,9375
2014-09-22,2,3.0,1.0,1400,9460,1.0,0,0.0,3,7,1060.0,340.0,1961,0.0,98168,47.62198327337172,-117.48445695730427,1570.0,7700
2014-10-14,2,4.0,1.75,1630,3000,1.0,0,0.0,3,7,930.0,700.0,1978,0.0,98144,47.43240301709794,-119.64408383446629,1630.0,3000
2014-10-20,4,4.0,2.75,2380,15800,1.0,0,0.0,3,8,1680.0,700.0,1957,2001.0,98007,47.52048548657192,-117.51209353106228,1950.0,11751
2014-12-10,2,5.0,1.75,2140,12058,1.0,0,0.0,4,8,2140.0,0.0,1951,0.0,98002,47.0087621619471,-118.84571686676097,1640.0,10125
2014-09-04,3,4.0,2.5,1970,8545,2.0,0,0.0,3,8,1970.0,0.0,2004,0.0,98059,47.96009596073976,-120.27522938588815,2590.0,7200
2014-08-01,3,3.0,2.75,2550,54014,2.0,0,0.0,4,8,1980.0,570.0,1967,0.0,98072,47.93903059284874,-116.79423042708574,2180.0,21600
2014-10-06,2,3.0,1.0,1080,5250,1.0,0,0.0,4,7,1080.0,0.0,1947,0.0,98133,48.08132318850264,-116.18451754957131,1100.0,5250
2014-09-22,4,4.0,2.5,3620,42580,2.0,0,0.0,3,10,3620.0,0.0,1984,0.0,98052,47.93724929584898,-119.22552293642711,2950.0,33167
2014-08-12,3,2.0,1.0,1050,403365,1.0,0,3.0,5,6,1050.0,0.0,1905,0.0,98022,47.37952479246581,-117.10847069427408,1760.0,108900
2014-09-18,3,3.0,1.5,1860,7190,2.0,0,1.0,5,7,1860.0,0.0,1952,0.0,98177,47.927839184694605,-116.79359454396985,1670.0,5525
2015-03-17,3,2.0,1.0,810,6480,1.0,0,0.0,5,6,810.0,0.0,1942,0.0,98199,47.86882367691345,-118.50632790784212,1920.0,6000
2014-09-12,1,3.0,1.0,880,19600,1.0,0,0.0,4,7,880.0,0.0,1978,0.0,98023,47.14033313757467,-119.0858456150657,880.0,10500
2014-08-22,1,4.0,1.75,1660,11664,1.0,0,0.0,3,6,1010.0,650.0,1952,0.0,98168,47.451869873205744,-119.8088856174998,1670.0,9975
2014-10-08,4,3.0,2.25,3440,10628,2.0,0,2.0,3,10,3440.0,0.0,1985,0.0,98006,47.725719524121935,-118.50458711399212,3170.0,11434
2014-08-29,3,3.0,1.75,2110,10454,1.0,0,0.0,4,8,1440.0,670.0,1978,0.0,98028,47.56045150011196,-117.75828218666429,1990.0,10890
2014-07-02,3,3.0,2.5,1900,7984,2.0,0,0.0,3,8,1900.0,0.0,1993,0.0,98011,47.507690161351356,-119.1095024368142,2650.0,9352
